start_seconds,end_seconds,start_timecode,end_timecode,score,flagged,track_1_score,track_1_rms_dbfs,track_1_low_frequency_ratio,track_1_spectral_flatness,track_1_peak,track_2_score,track_2_rms_dbfs,track_2_low_frequency_ratio,track_2_spectral_flatness,track_2_peak
6230.0,6240.0,01:43:50.000,01:44:00.000,0.992925,True,0.992925,-15.202,0.988099,0.097265,0.800072,0.974453,-11.503,0.994246,0.061672,1.340432
6240.0,6250.0,01:44:00.000,01:44:10.000,0.961532,True,0.961532,-11.485,0.997197,0.054064,1.188759,0.919703,-7.765,0.998655,0.040624,2.597176
6250.0,6260.0,01:44:10.000,01:44:20.000,0.972355,True,0.972355,-19.511,0.989714,0.061217,0.444101,0.959,-14.519,0.996115,0.053063,0.939767
6260.0,6270.0,01:44:20.000,01:44:30.000,0.992278,True,0.992278,-8.372,0.994949,0.088741,1.780444,0.991252,-4.412,0.997414,0.084188,3.458001
6270.0,6280.0,01:44:30.000,01:44:40.000,0.992416,True,0.992416,-7.4,0.990573,0.090098,2.409221,0.991268,-5.328,0.993538,0.08489,3.505036
6280.0,6290.0,01:44:40.000,01:44:50.000,0.992034,True,0.992034,-10.16,0.986048,0.090033,1.528367,0.990408,-7.94,0.991936,0.082796,1.576754
6290.0,6300.0,01:44:50.000,01:45:00.000,0.988619,True,0.988619,-14.715,0.992241,0.079554,1.066354,0.980903,-10.75,0.994434,0.067241,1.412377
6300.0,6310.0,01:45:00.000,01:45:10.000,0.991289,True,0.966818,-13.016,0.993026,0.056923,1.844987,0.991289,-8.086,0.99722,0.084707,3.531863
6310.0,6320.0,01:45:10.000,01:45:20.000,0.943481,False,0.943481,-16.051,0.994817,0.047317,1.000807,0.925584,-12.905,0.997112,0.042127,1.528236
6320.0,6330.0,01:45:20.000,01:45:30.000,0.922772,False,0.913147,-14.648,0.996985,0.039275,0.936447,0.922772,-10.405,0.998546,0.041379,1.512648
6330.0,6340.0,01:45:30.000,01:45:40.000,0.9693,True,0.957508,-12.021,0.995874,0.052311,1.112416,0.9693,-9.595,0.997469,0.058087,1.564516
6340.0,6350.0,01:45:40.000,01:45:50.000,0.993972,True,0.993972,-13.362,0.993584,0.101937,1.271033,0.989887,-10.594,0.996668,0.08117,1.248435
6350.0,6360.0,01:45:50.000,01:46:00.000,0.993084,True,0.993084,-10.629,0.991797,0.094101,1.088797,0.984927,-7.449,0.995989,0.07177,2.293165
6360.0,6370.0,01:46:00.000,01:46:10.000,0.992596,True,0.992596,-11.926,0.989291,0.092597,0.849346,0.991329,-8.718,0.99381,0.085458,1.370587
6370.0,6380.0,01:46:10.000,01:46:20.000,0.992059,True,0.992059,-10.19,0.991022,0.08903,1.569571,0.990959,-7.118,0.994851,0.0839,1.871477
6380.0,6390.0,01:46:20.000,01:46:30.000,0.979138,True,0.97716,-12.795,0.993007,0.063944,0.904091,0.979138,-10.686,0.99576,0.065439,1.426678
6390.0,6400.0,01:46:30.000,01:46:40.000,0.974642,True,0.974642,-16.323,0.993965,0.06224,0.687976,0.961812,-13.894,0.996344,0.054318,1.115301
6400.0,6410.0,01:46:40.000,01:46:50.000,0.986161,True,0.986161,-15.692,0.994339,0.074815,0.823076,0.935926,-11.639,0.998237,0.044836,1.386557
6410.0,6420.0,01:46:50.000,01:47:00.000,0.986855,True,0.975415,-9.995,0.996008,0.062257,1.69455,0.986855,-7.127,0.997488,0.074566,2.639396
6420.0,6430.0,01:47:00.000,01:47:10.000,0.993811,True,0.991621,-9.833,0.993132,0.086807,1.507752,0.993811,-7.243,0.996426,0.096229,1.760103
6430.0,6440.0,01:47:10.000,01:47:20.000,0.991526,True,0.976409,-11.77,0.99512,0.063167,1.096333,0.991526,-5.48,0.99725,0.085175,2.30721
6440.0,6450.0,01:47:20.000,01:47:30.000,0.989417,True,0.962633,-9.376,0.996788,0.054535,1.482413,0.989417,-5.895,0.9976,0.079427,2.001146
6450.0,6460.0,01:47:30.000,01:47:40.000,0.989382,True,0.988132,-12.022,0.992136,0.077898,0.909092,0.989382,-9.645,0.995191,0.079965,1.411425
6460.0,6470.0,01:47:40.000,01:47:50.000,0.991884,True,0.991884,-13.372,0.987552,0.090174,0.957589,0.989777,-11.255,0.992979,0.081453,1.204637
6470.0,6480.0,01:47:50.000,01:48:00.000,0.987305,True,0.987305,-16.954,0.9899,0.077728,0.698141,0.983679,-13.846,0.993628,0.070832,1.010279
6480.0,6490.0,01:48:00.000,01:48:10.000,0.961352,True,0.961352,-19.93,0.993035,0.054722,0.495407,0.943528,-16.759,0.996335,0.047348,0.853244
6490.0,6500.0,01:48:10.000,01:48:20.000,0.956016,True,0.816269,-14.985,0.997487,0.023628,1.545941,0.956016,-8.594,0.997974,0.051564,2.82843
6500.0,6510.0,01:48:20.000,01:48:30.000,0.961256,True,0.901685,-14.303,0.996349,0.036898,0.966066,0.961256,-8.712,0.998066,0.053841,1.688113
6510.0,6520.0,01:48:30.000,01:48:40.000,0.995362,True,0.961328,-10.264,0.995731,0.053961,1.159686,0.995362,-4.269,0.997237,0.111844,3.114896
6520.0,6530.0,01:48:40.000,01:48:50.000,0.991528,True,0.970387,-14.296,0.993653,0.059099,1.133107,0.991528,-6.87,0.997376,0.085306,2.98549
6530.0,6540.0,01:48:50.000,01:49:00.000,0.969256,True,0.913955,-14.405,0.996839,0.039447,0.749934,0.969256,-8.542,0.998001,0.058016,1.45105
6540.0,6550.0,01:49:00.000,01:49:10.000,0.946829,False,0.873284,-19.801,0.995462,0.032001,0.429761,0.946829,-10.083,0.998204,0.048182,1.864623
6550.0,6560.0,01:49:10.000,01:49:20.000,0.952442,True,0.935881,-18.922,0.993882,0.045178,0.698289,0.952442,-10.954,0.998005,0.050212,1.401448
6560.0,6570.0,01:49:20.000,01:49:30.000,0.964352,True,0.919837,-18.418,0.993647,0.040967,0.599443,0.964352,-15.676,0.9947,0.055731,0.567548
6570.0,6580.0,01:49:30.000,01:49:40.000,0.977125,True,0.977125,-14.168,0.995155,0.06395,0.825064,0.961709,-11.435,0.997683,0.054135,1.281877
6580.0,6590.0,01:49:40.000,01:49:50.000,0.981441,True,0.981441,-14.955,0.994028,0.068277,0.99467,0.948897,-11.78,0.99683,0.048957,1.565049
6590.0,6600.0,01:49:50.000,01:50:00.000,0.990561,True,0.990561,-19.379,0.991785,0.088179,0.698102,0.972795,-15.853,0.996492,0.06075,0.980722
6600.0,6610.0,01:50:00.000,01:50:10.000,0.991586,True,0.991586,-14.708,0.993852,0.088208,0.918248,0.943185,-11.262,0.997988,0.047013,1.805525
6610.0,6620.0,01:50:10.000,01:50:20.000,0.968198,True,0.968198,-14.012,0.995246,0.057707,1.113598,0.926257,-10.635,0.997686,0.042246,1.153072
6620.0,6630.0,01:50:20.000,01:50:30.000,0.978465,True,0.978465,-16.32,0.988913,0.065694,0.644646,0.971868,-13.36,0.994034,0.059981,1.010652
6630.0,6640.0,01:50:30.000,01:50:40.000,0.988584,True,0.988584,-13.883,0.98668,0.079891,0.970477,0.970774,-11.369,0.993571,0.059172,1.231673
6640.0,6650.0,01:50:40.000,01:50:50.000,0.980109,True,0.980109,-11.124,0.994553,0.066455,1.160775,0.977607,-8.886,0.996849,0.063944,1.776273
6650.0,6660.0,01:50:50.000,01:51:00.000,0.994632,True,0.98591,-10.881,0.994548,0.073576,1.335683,0.994632,-6.492,0.997202,0.102571,2.240139
6660.0,6670.0,01:51:00.000,01:51:10.000,0.985833,True,0.981264,-12.49,0.992877,0.067846,1.394037,0.985833,-10.893,0.995139,0.073414,1.2935
6670.0,6680.0,01:51:10.000,01:51:20.000,0.972683,True,0.934223,-15.712,0.995021,0.044515,0.890577,0.972683,-9.036,0.997815,0.060201,2.339823
6680.0,6690.0,01:51:20.000,01:51:30.000,0.994173,True,0.973591,-12.446,0.993512,0.061127,1.239606,0.994173,-6.873,0.996957,0.09862,1.861787
6690.0,6700.0,01:51:30.000,01:51:40.000,0.971133,True,0.920212,-17.199,0.992887,0.041005,0.659221,0.971133,-13.322,0.997071,0.059405,1.235115
6700.0,6710.0,01:51:40.000,01:51:50.000,0.982447,True,0.927518,-13.606,0.995887,0.042645,1.112313,0.982447,-9.25,0.997476,0.068674,1.585299
6710.0,6720.0,01:51:50.000,01:52:00.000,0.948095,False,0.948095,-18.239,0.993449,0.049041,0.553063,0.939813,-14.288,0.996694,0.046069,0.900307
6720.0,6730.0,01:52:00.000,01:52:10.000,0.932112,False,0.912397,-16.906,0.996222,0.039189,0.569053,0.932112,-12.879,0.998197,0.043806,1.413117
6730.0,6740.0,01:52:10.000,01:52:20.000,0.868296,False,0.868296,-17.924,0.996234,0.031122,0.582392,0.846523,-13.548,0.998821,0.027734,1.388064
6740.0,6750.0,01:52:20.000,01:52:30.000,0.914418,False,0.914418,-15.41,0.996442,0.03958,0.773624,0.909755,-13.103,0.998139,0.038502,1.217035
6750.0,6760.0,01:52:30.000,01:52:40.000,0.975186,True,0.975186,-18.3,0.994314,0.062958,0.489816,0.949651,-15.629,0.997612,0.049362,0.777875
6760.0,6770.0,01:52:40.000,01:52:50.000,0.984751,True,0.984751,-14.945,0.993623,0.072496,1.262754,0.964624,-11.57,0.996973,0.05559,1.563307
6770.0,6780.0,01:52:50.000,01:53:00.000,0.982716,True,0.982716,-15.868,0.990633,0.070131,0.706245,0.959548,-12.252,0.996307,0.053201,1.448833
6780.0,6790.0,01:53:00.000,01:53:10.000,0.990097,True,0.990097,-17.139,0.993898,0.084309,0.595325,0.945994,-13.039,0.997632,0.047983,0.940773
6790.0,6800.0,01:53:10.000,01:53:20.000,0.965981,True,0.965981,-18.15,0.996692,0.056795,0.718526,0.94868,-13.979,0.998134,0.048932,0.978308
6800.0,6810.0,01:53:20.000,01:53:30.000,0.947933,False,0.947933,-20.482,0.997299,0.049138,0.340369,0.923696,-16.862,0.998075,0.041774,0.576257
6810.0,6820.0,01:53:30.000,01:53:40.000,0.955785,True,0.955785,-22.279,0.995736,0.052507,0.367535,0.934877,-17.946,0.997436,0.04478,0.612197
6820.0,6830.0,01:53:40.000,01:53:50.000,0.969658,True,0.969658,-20.566,0.990098,0.059582,0.834026,0.900222,-17.741,0.996723,0.036708,0.565493
6830.0,6840.0,01:53:50.000,01:54:00.000,0.986739,True,0.986739,-22.135,0.988012,0.080089,0.370533,0.961284,-18.362,0.995656,0.05443,0.582647
6840.0,6850.0,01:54:00.000,01:54:10.000,0.983453,True,0.983453,-25.224,0.987624,0.076924,0.239191,0.927273,-21.037,0.994956,0.042975,0.446331
6850.0,6860.0,01:54:10.000,01:54:20.000,0.928075,False,0.928075,-23.308,0.996092,0.043425,0.303365,0.923357,-20.601,0.997338,0.04192,0.478953
6860.0,6870.0,01:54:20.000,01:54:30.000,0.944759,False,0.944759,-23.498,0.996392,0.048483,0.33644,0.881983,-19.653,0.998368,0.033434,0.449168
6870.0,6880.0,01:54:30.000,01:54:40.000,0.976345,True,0.976345,-23.012,0.993664,0.065416,0.334407,0.954781,-18.799,0.996305,0.051586,0.521473
6880.0,6890.0,01:54:40.000,01:54:50.000,0.992038,True,0.990548,-23.936,0.961701,0.157079,0.319349,0.992038,-21.264,0.975397,0.112391,0.379046
6890.0,6900.0,01:54:50.000,01:55:00.000,0.987506,True,0.987506,-25.696,0.979896,0.091408,0.260307,0.969454,-22.761,0.989906,0.060043,0.352582
6900.0,6910.0,01:55:00.000,01:55:10.000,0.99058,True,0.98997,-24.665,0.966938,0.118034,0.353541,0.99058,-22.91,0.973581,0.103375,0.398724
6910.0,6920.0,01:55:10.000,01:55:20.000,0.958812,True,0.958812,-26.046,0.994536,0.055002,0.229896,0.899266,-22.651,0.996994,0.036809,0.335571
6920.0,6930.0,01:55:20.000,01:55:30.000,0.928942,False,0.928942,-24.77,0.996539,0.043879,0.276026,0.901406,-20.539,0.997499,0.037072,0.569481
6930.0,6940.0,01:55:30.000,01:55:40.000,0.943795,False,0.943795,-27.983,0.991333,0.04948,0.354314,0.910863,-25.086,0.99517,0.03952,0.379656
6940.0,6950.0,01:55:40.000,01:55:50.000,0.917369,False,0.864032,-26.763,0.993532,0.03108,0.333377,0.917369,-19.818,0.996684,0.040442,0.710958
6950.0,6960.0,01:55:50.000,01:56:00.000,0.974435,True,0.90206,-10.94,0.997253,0.036908,2.55443,0.974435,-5.071,0.998123,0.061313,3.502265
6960.0,6970.0,01:56:00.000,01:56:10.000,0.98979,True,0.938535,-13.543,0.995818,0.045673,1.010282,0.98979,-7.199,0.997545,0.080408,1.978297
6970.0,6980.0,01:56:10.000,01:56:20.000,0.981668,True,0.882123,-16.159,0.996025,0.033355,0.798325,0.981668,-10.131,0.997548,0.067859,1.186083
6980.0,6990.0,01:56:20.000,01:56:30.000,0.990585,True,0.961496,-11.68,0.995785,0.054084,1.0262,0.990585,-6.256,0.997291,0.082405,2.167811
6990.0,7000.0,01:56:30.000,01:56:40.000,0.990803,True,0.986519,-12.771,0.989986,0.075187,0.965355,0.990803,-10.176,0.994317,0.083949,1.384909
7000.0,7010.0,01:56:40.000,01:56:50.000,0.939349,False,0.939349,-17.754,0.994482,0.046121,0.60522,0.888936,-13.638,0.998431,0.034478,1.252642
7010.0,7020.0,01:56:50.000,01:57:00.000,0.95143,True,0.828537,-15.912,0.99704,0.025276,0.801287,0.95143,-7.784,0.998594,0.049763,1.884339
7020.0,7030.0,01:57:00.000,01:57:10.000,0.965117,True,0.939079,-18.809,0.993746,0.046121,0.57644,0.965117,-10.019,0.997931,0.055769,1.323912
7030.0,7040.0,01:57:10.000,01:57:20.000,0.961952,True,0.961952,-24.197,0.978595,0.056369,0.235413,0.929081,-13.877,0.997389,0.043038,0.880006
7040.0,7050.0,01:57:20.000,01:57:30.000,0.955348,True,0.933878,-15.193,0.996712,0.044378,0.719765,0.955348,-10.847,0.99805,0.051342,1.143197
7050.0,7060.0,01:57:30.000,01:57:40.000,0.98905,True,0.98905,-10.738,0.994181,0.079462,1.561484,0.988514,-7.903,0.996846,0.077716,2.32463
7060.0,7070.0,01:57:40.000,01:57:50.000,0.988362,True,0.986204,-6.07,0.995232,0.073631,2.627423,0.988362,-4.608,0.996621,0.077221,2.190296
7070.0,7080.0,01:57:50.000,01:58:00.000,0.995438,True,0.987205,-7.584,0.993971,0.075475,2.682897,0.995438,-3.842,0.996887,0.113531,3.402682
7080.0,7090.0,01:58:00.000,01:58:10.000,0.993326,True,0.993326,-9.416,0.991018,0.095391,1.458986,0.987499,-6.415,0.996624,0.0757,2.528899
7090.0,7100.0,01:58:10.000,01:58:20.000,0.99221,True,0.949187,-12.974,0.99643,0.049102,1.252967,0.99221,-5.199,0.997832,0.087487,3.53596
7100.0,7110.0,01:58:20.000,01:58:30.000,0.981511,True,0.919236,-13.133,0.997271,0.040605,0.904204,0.981511,-8.037,0.997809,0.067564,1.644453
7110.0,7120.0,01:58:30.000,01:58:40.000,0.992277,True,0.968618,-10.9,0.996177,0.057767,1.38821,0.992277,-6.734,0.997597,0.087972,3.298741
7120.0,7130.0,01:58:40.000,01:58:50.000,0.957601,True,0.957601,-16.357,0.995495,0.052577,0.874147,0.949502,-14.955,0.997161,0.049282,0.775702
7130.0,7140.0,01:58:50.000,01:59:00.000,0.927658,False,0.919065,-20.095,0.997307,0.040849,0.450569,0.927658,-17.15,0.997747,0.042785,0.715584
7140.0,7150.0,01:59:00.000,01:59:10.000,0.990398,True,0.990398,-16.991,0.982531,0.087256,0.675225,0.989298,-13.132,0.993632,0.080573,1.298781
7150.0,7160.0,01:59:10.000,01:59:20.000,0.96146,True,0.931486,-15.071,0.996685,0.04372,0.900643,0.96146,-11.865,0.997567,0.054036,1.085925
7160.0,7170.0,01:59:20.000,01:59:30.000,0.994566,True,0.968507,-14.141,0.993715,0.057938,1.228238,0.994566,-7.179,0.996532,0.10246,2.309512
7170.0,7180.0,01:59:30.000,01:59:40.000,0.98728,True,0.98728,-15.061,0.986917,0.077371,1.004916,0.982698,-10.343,0.995242,0.069155,1.277807
7180.0,7190.0,01:59:40.000,01:59:50.000,0.967599,True,0.951646,-13.419,0.996343,0.050017,1.348549,0.967599,-8.502,0.998122,0.057059,1.706603
7190.0,7200.0,01:59:50.000,02:00:00.000,0.993418,True,0.993418,-10.791,0.991424,0.096432,1.377865,0.986898,-6.455,0.996409,0.074683,3.038673
7200.0,7210.0,02:00:00.000,02:00:10.000,0.985701,True,0.985701,-10.148,0.993137,0.073284,1.551505,0.984449,-6.461,0.996311,0.071054,1.93278
7210.0,7220.0,02:00:10.000,02:00:20.000,0.984285,True,0.984285,-13.353,0.98777,0.071976,1.042335,0.960088,-8.733,0.995492,0.05336,1.923079
7220.0,7230.0,02:00:20.000,02:00:30.000,0.97405,True,0.97405,-16.815,0.993734,0.061866,0.596859,0.957715,-13.326,0.996698,0.052434,0.806816
7230.0,7240.0,02:00:30.000,02:00:40.000,0.979081,True,0.979081,-15.874,0.994551,0.065951,1.123818,0.930734,-12.149,0.99731,0.043431,1.680295
7240.0,7250.0,02:00:40.000,02:00:50.000,0.976436,True,0.976436,-16.615,0.993315,0.063741,0.752834,0.925483,-11.9,0.997923,0.042072,1.259278
7250.0,7260.0,02:00:50.000,02:01:00.000,0.979193,True,0.979193,-14.927,0.994589,0.065926,0.728285,0.970595,-11.134,0.996713,0.058957,1.599749
7260.0,7270.0,02:01:00.000,02:01:10.000,0.989866,True,0.989866,-11.06,0.994121,0.081506,1.238929,0.989023,-7.871,0.996118,0.078857,2.422186
7270.0,7280.0,02:01:10.000,02:01:20.000,0.990913,True,0.990913,-10.801,0.995161,0.084289,1.757623,0.939165,-7.717,0.998366,0.045714,2.851166
7280.0,7290.0,02:01:20.000,02:01:30.000,0.98977,True,0.98977,-11.002,0.992487,0.081451,2.119987,0.981325,-8.567,0.996099,0.067475,2.04608
7290.0,7300.0,02:01:30.000,02:01:40.000,0.986816,True,0.986816,-15.208,0.991219,0.076108,0.698434,0.969137,-10.952,0.996333,0.05807,1.496653
7300.0,7310.0,02:01:40.000,02:01:50.000,0.980833,True,0.980833,-16.124,0.994218,0.067791,0.729861,0.94165,-11.691,0.997509,0.046547,1.260429
7310.0,7320.0,02:01:50.000,02:02:00.000,0.985005,True,0.985005,-17.606,0.991471,0.073717,0.497357,0.97817,-14.373,0.995748,0.064861,0.780136
7320.0,7330.0,02:02:00.000,02:02:10.000,0.992083,True,0.992083,-12.144,0.986869,0.090726,1.246022,0.9846,-8.952,0.995801,0.071424,2.301585
7330.0,7340.0,02:02:10.000,02:02:20.000,0.986005,True,0.965795,-14.723,0.993869,0.056445,0.843728,0.986005,-11.762,0.995394,0.073763,1.246541
7340.0,7350.0,02:02:20.000,02:02:30.000,0.984947,True,0.984947,-18.001,0.991443,0.073761,0.562218,0.959098,-16.327,0.994979,0.053244,0.548149
7350.0,7360.0,02:02:30.000,02:02:40.000,0.956641,True,0.956641,-18.297,0.995117,0.052335,0.552221,0.934688,-15.764,0.996696,0.044627,0.867852
7360.0,7370.0,02:02:40.000,02:02:50.000,0.954498,True,0.925926,-14.715,0.996136,0.04227,1.252673,0.954498,-10.503,0.998274,0.050991,1.381182
7370.0,7380.0,02:02:50.000,02:03:00.000,0.98919,True,0.98919,-17.852,0.99266,0.082266,0.646242,0.97552,-14.862,0.996325,0.062667,0.867255
7380.0,7390.0,02:03:00.000,02:03:10.000,0.990508,True,0.931536,-11.171,0.998345,0.043614,1.558589,0.990508,-7.863,0.998246,0.082237,3.351757
7390.0,7400.0,02:03:10.000,02:03:20.000,0.994826,True,0.986383,-7.938,0.99642,0.073931,2.808724,0.994826,-3.4,0.997189,0.103804,3.509131
7400.0,7410.0,02:03:20.000,02:03:30.000,0.993093,True,0.993093,-14.007,0.993508,0.0955,0.969606,0.959322,-10.418,0.996904,0.053029,1.80303
7410.0,7420.0,02:03:30.000,02:03:40.000,0.98869,True,0.92482,-11.711,0.996601,0.041919,1.735499,0.98869,-4.222,0.997701,0.077761,3.28965
7420.0,7430.0,02:03:40.000,02:03:50.000,0.995043,True,0.929865,-10.083,0.996362,0.043176,1.375616,0.995043,-3.625,0.997513,0.106338,3.160337
7430.0,7440.0,02:03:50.000,02:04:00.000,0.991937,True,0.978004,-11.445,0.994672,0.064507,1.022919,0.991937,-9.727,0.99615,0.087428,1.829395
7440.0,7450.0,02:04:00.000,02:04:10.000,0.978195,True,0.958245,-14.247,0.996115,0.052717,0.745779,0.978195,-12.244,0.997371,0.064622,0.988012
7450.0,7460.0,02:04:10.000,02:04:20.000,0.989422,True,0.989422,-11.358,0.993626,0.080502,1.53966,0.986679,-9.075,0.996103,0.07452,1.506082
7460.0,7470.0,02:04:20.000,02:04:30.000,0.984477,True,0.984477,-15.138,0.993265,0.072164,0.922623,0.970338,-12.349,0.995716,0.058883,1.038998
7470.0,7480.0,02:04:30.000,02:04:40.000,0.992974,True,0.992974,-12.692,0.990988,0.094663,1.171678,0.98404,-9.901,0.995525,0.070765,1.613786
7480.0,7490.0,02:04:40.000,02:04:50.000,0.992566,True,0.990165,-10.286,0.995021,0.082048,1.384308,0.992566,-8.547,0.995978,0.089809,1.654441
7490.0,7500.0,02:04:50.000,02:05:00.000,0.979405,True,0.979405,-14.534,0.994859,0.066069,0.743645,0.95173,-12.039,0.997859,0.049977,1.660406
7500.0,7510.0,02:05:00.000,02:05:10.000,0.963788,True,0.963788,-11.435,0.99667,0.055168,1.312341,0.949136,-8.047,0.998367,0.048943,1.922026
7510.0,7520.0,02:05:10.000,02:05:20.000,0.984774,True,0.984774,-13.897,0.994754,0.072265,1.090157,0.958359,-10.927,0.997157,0.052617,1.718049
7520.0,7530.0,02:05:20.000,02:05:30.000,0.974504,True,0.974504,-17.189,0.993577,0.062268,0.513015,0.94798,-14.522,0.997009,0.048726,0.837776
7530.0,7540.0,02:05:30.000,02:05:40.000,0.976394,True,0.976394,-19.632,0.98819,0.064513,0.4793,0.937487,-15.969,0.995719,0.045454,0.615942
7540.0,7550.0,02:05:40.000,02:05:50.000,0.94805,False,0.94805,-17.361,0.995688,0.048925,0.638748,0.9179,-15.163,0.997542,0.040346,0.984645
7550.0,7560.0,02:05:50.000,02:06:00.000,0.974246,True,0.974246,-21.232,0.985046,0.063281,0.400664,0.938128,-17.217,0.994148,0.045727,0.580693
7560.0,7570.0,02:06:00.000,02:06:10.000,0.903922,False,0.879272,-19.584,0.996383,0.032982,0.504802,0.903922,-16.645,0.997923,0.037393,0.710538
7570.0,7580.0,02:06:10.000,02:06:20.000,0.98088,True,0.98088,-15.578,0.994245,0.067749,0.949339,0.944155,-12.399,0.997534,0.04736,1.114657
7580.0,7590.0,02:06:20.000,02:06:30.000,0.969015,True,0.969015,-16.331,0.99661,0.058344,0.73496,0.937861,-13.946,0.998174,0.045455,0.89698
7590.0,7600.0,02:06:30.000,02:06:40.000,0.973313,True,0.973313,-20.374,0.984981,0.062305,0.352675,0.948868,-17.524,0.994892,0.04924,0.585529
7600.0,7610.0,02:06:40.000,02:06:50.000,0.9695,True,0.9695,-26.673,0.991706,0.061904,0.195089,0.886601,-21.812,0.997061,0.034373,0.340062
7610.0,7620.0,02:06:50.000,02:07:00.000,0.938766,False,0.938766,-24.15,0.99273,0.046685,0.209536,0.893117,-20.546,0.99748,0.035479,0.447466
7620.0,7630.0,02:07:00.000,02:07:10.000,0.897496,False,0.897496,-23.452,0.989756,0.036598,0.372683,0.868449,-17.999,0.998097,0.031136,0.617978
7630.0,7640.0,02:07:10.000,02:07:20.000,0.851971,False,0.845913,-22.821,0.995144,0.027958,0.282051,0.851971,-18.762,0.998141,0.028641,0.429448
7640.0,7650.0,02:07:20.000,02:07:30.000,0.888861,False,0.888861,-23.783,0.996144,0.034948,0.258451,0.868004,-20.475,0.997927,0.031162,0.380719
7650.0,7660.0,02:07:30.000,02:07:40.000,0.970833,True,0.89218,-16.631,0.996255,0.035151,0.882058,0.970833,-10.387,0.9979,0.059041,1.310971
7660.0,7670.0,02:07:40.000,02:07:50.000,0.988575,True,0.988575,-18.101,0.952836,0.088825,0.543012,0.985956,-13.449,0.982463,0.075015,1.060018
7670.0,7680.0,02:07:50.000,02:08:00.000,0.930492,False,0.916329,-17.312,0.995783,0.040082,0.708525,0.930492,-13.369,0.998004,0.043388,1.025238
7680.0,7690.0,02:08:00.000,02:08:10.000,0.936961,False,0.936961,-21.695,0.993132,0.045762,0.42107,0.927532,-16.93,0.997473,0.042746,0.609331
7690.0,7700.0,02:08:10.000,02:08:20.000,0.909266,False,0.909266,-19.72,0.996055,0.03865,0.429516,0.88352,-15.905,0.998066,0.033575,0.69559
7700.0,7710.0,02:08:20.000,02:08:30.000,0.958522,True,0.958522,-18.127,0.995024,0.05314,0.515283,0.946548,-14.977,0.997501,0.048245,0.821165
7710.0,7720.0,02:08:30.000,02:08:40.000,0.990362,True,0.990362,-17.787,0.988168,0.086608,0.563533,0.974102,-13.58,0.994239,0.06155,1.10208
7720.0,7730.0,02:08:40.000,02:08:50.000,0.993768,True,0.992016,-19.12,0.954395,0.169008,0.640658,0.993768,-16.35,0.971555,0.145449,0.669676
7730.0,7740.0,02:08:50.000,02:09:00.000,0.991941,True,0.990493,-17.875,0.99261,0.086346,0.794775,0.991941,-15.59,0.995694,0.089868,0.754844
7740.0,7750.0,02:09:00.000,02:09:10.000,0.985815,True,0.985815,-24.845,0.98985,0.08133,0.293711,0.892836,-20.558,0.996306,0.035437,0.466725
7750.0,7760.0,02:09:10.000,02:09:20.000,0.977565,True,0.977565,-19.774,0.9925,0.065418,0.424384,0.957167,-16.808,0.99645,0.052405,0.56045
7760.0,7770.0,02:09:20.000,02:09:30.000,0.993453,True,0.993453,-14.804,0.991592,0.099613,0.995592,0.972226,-11.287,0.997035,0.060008,1.968088
7770.0,7780.0,02:09:30.000,02:09:40.000,0.989947,True,0.989947,-17.75,0.992067,0.084509,0.610727,0.974148,-14.523,0.994525,0.061654,0.979447
7780.0,7790.0,02:09:40.000,02:09:50.000,0.981013,True,0.981013,-20.615,0.994848,0.069185,0.553746,0.942651,-17.55,0.996345,0.047113,0.511859
7790.0,7800.0,02:09:50.000,02:10:00.000,0.989581,True,0.989118,-24.681,0.959822,0.11038,0.244168,0.989581,-22.161,0.975409,0.092393,0.308317
7800.0,7810.0,02:10:00.000,02:10:10.000,0.956498,True,0.956498,-26.315,0.989986,0.054092,0.250693,0.92514,-23.55,0.994491,0.042709,0.321984
7810.0,7820.0,02:10:10.000,02:10:20.000,0.986495,True,0.986495,-24.978,0.974428,0.086241,0.398553,0.973996,-21.048,0.98736,0.062927,0.389041
7820.0,7830.0,02:10:20.000,02:10:30.000,0.983373,True,0.983373,-22.664,0.993454,0.073603,0.461124,0.870062,-18.275,0.997973,0.031404,0.509406
7830.0,7840.0,02:10:30.000,02:10:40.000,0.975482,True,0.975482,-18.114,0.994831,0.063143,0.614797,0.931624,-13.831,0.99776,0.043705,1.507071
7840.0,7850.0,02:10:40.000,02:10:50.000,0.962452,True,0.91528,-13.423,0.996961,0.039716,1.153609,0.962452,-10.272,0.99801,0.054445,1.463338
7850.0,7860.0,02:10:50.000,02:11:00.000,0.989564,True,0.989564,-16.251,0.987397,0.083197,0.760181,0.981791,-12.916,0.994538,0.068382,0.934417
7860.0,7870.0,02:11:00.000,02:11:10.000,0.984433,True,0.984433,-12.812,0.992207,0.071798,0.936655,0.982929,-9.618,0.99597,0.069338,1.562583
7870.0,7880.0,02:11:10.000,02:11:20.000,0.970574,True,0.970574,-13.645,0.994425,0.059147,0.885909,0.963423,-9.96,0.99732,0.054924,1.72984
7880.0,7890.0,02:11:20.000,02:11:30.000,0.947428,False,0.928897,-10.78,0.997651,0.042921,1.904431,0.947428,-10.263,0.998269,0.048389,1.942878
7890.0,7900.0,02:11:30.000,02:11:40.000,0.995038,True,0.995038,-5.129,0.991555,0.111272,2.96255,0.993636,-3.185,0.994118,0.095064,2.848801
